SMS Text,Label
Your loan of ₹5096 is approved. Click here to apply now: http://secure-loan.cc,Scam
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Your bank account has been locked. Click http://sbi-alert.in to unlock now.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your loan of ₹62681 is approved. Click here to apply now: http://kyc-verify.cc,Scam
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Your account XXXX0199 is credited with ₹83944 on 10-07-2025. Avl Bal: ₹99057,Legit
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
IRCTC booking confirmed. PNR: L9IQWGO8O43C. Journey date: 17-04-2025,Legit
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Electricity bill of ₹19977 paid successfully on 28-07-2025.,Legit
Your debit card ending with 1966 has been dispatched via BlueDart.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Thank you for using Paytm. ₹24685 paid to Swiggy India.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
Electricity bill of ₹32170 paid successfully on 19-08-2025.,Legit
Payment of ₹48562 to Amazon was successful. UPI Ref: DN7AHB1U4FZB,Legit
IRCTC booking confirmed. PNR: MXV6KP41GWUW. Journey date: 18-08-2025,Legit
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
"Dear customer, your mobile number is updated successfully.",Legit
IRCTC booking confirmed. PNR: 3Y6508495C8B. Journey date: 12-09-2025,Legit
Congratulations! You've won a cash prize of ₹25677. Call 9191771665 to claim.,Scam
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Your account XXXX4477 is credited with ₹81239 on 14-05-2025. Avl Bal: ₹715,Legit
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
Your EMI of ₹61374 will be auto-debited on 18-06-2025. Maintain sufficient balance.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Your debit card ending with 8117 has been dispatched via BlueDart.,Legit
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
IRCTC booking confirmed. PNR: RURXN68TNFW5. Journey date: 17-04-2025,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Congratulations! You've won a cash prize of ₹19268. Call 9840912696 to claim.,Scam
Your loan of ₹55137 is approved. Click here to apply now: http://bank-secure.net,Scam
Electricity bill of ₹29871 paid successfully on 05-03-2025.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
ATM blocked. Update card details at http://update-info.org immediately.,Scam
Congratulations! You've won a cash prize of ₹12081. Call 9638753178 to claim.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Your loan of ₹91996 is approved. Click here to apply now: http://update-info.org,Scam
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
Payment of ₹50105 to Amazon was successful. UPI Ref: K9DPH818HP2J,Legit
Your loan of ₹39567 is approved. Click here to apply now: http://update-info.org,Scam
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Congratulations! You've won a cash prize of ₹69094. Call 9951982037 to claim.,Scam
Congratulations! You've won a cash prize of ₹43211. Call 9258390958 to claim.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your debit card ending with 9280 has been dispatched via BlueDart.,Legit
Electricity bill of ₹33141 paid successfully on 20-12-2025.,Legit
Congratulations! You've won a cash prize of ₹25919. Call 9991942013 to claim.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
Your loan of ₹53169 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Thank you for using Paytm. ₹63582 paid to Swiggy India.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Your debit card ending with 5685 has been dispatched via BlueDart.,Legit
Your EMI of ₹22672 will be auto-debited on 19-02-2025. Maintain sufficient balance.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
IRCTC booking confirmed. PNR: F9E8O4MFOSX8. Journey date: 25-07-2025,Legit
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
Your bank account has been locked. Click http://sbi-alert.in to unlock now.,Scam
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Electricity bill of ₹32263 paid successfully on 09-04-2025.,Legit
Your loan of ₹98760 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Congratulations! You've won a cash prize of ₹72345. Call 9732388085 to claim.,Scam
Congratulations! You've won a cash prize of ₹28838. Call 9313012000 to claim.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Congratulations! You've won a cash prize of ₹52552. Call 9101716552 to claim.,Scam
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Your loan of ₹76542 is approved. Click here to apply now: http://secure-loan.cc,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Thank you for using Paytm. ₹41868 paid to Swiggy India.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Payment of ₹93644 to Amazon was successful. UPI Ref: GK4ANVUCSF7P,Legit
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
Your debit card ending with 4389 has been dispatched via BlueDart.,Legit
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Payment of ₹49729 to Amazon was successful. UPI Ref: JFZBLRDJK55F,Legit
Electricity bill of ₹85602 paid successfully on 01-07-2025.,Legit
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Congratulations! You've won a cash prize of ₹85804. Call 9843572978 to claim.,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Your EMI of ₹20206 will be auto-debited on 26-06-2025. Maintain sufficient balance.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Your EMI of ₹19729 will be auto-debited on 02-09-2025. Maintain sufficient balance.,Legit
IRCTC booking confirmed. PNR: WGTX9I9O799Z. Journey date: 11-11-2025,Legit
Your account will be suspended unless KYC is updated immediately at http://bank-secure.net,Scam
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
Your loan of ₹31540 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Your EMI of ₹49358 will be auto-debited on 28-07-2025. Maintain sufficient balance.,Legit
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
IRCTC booking confirmed. PNR: 8CUT8GR94ETK. Journey date: 17-06-2025,Legit
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
Payment of ₹57351 to Amazon was successful. UPI Ref: RY29KIOVG1C7,Legit
Electricity bill of ₹33899 paid successfully on 19-02-2025.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Electricity bill of ₹13993 paid successfully on 08-10-2025.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
IRCTC booking confirmed. PNR: 55MPV1DOVSKP. Journey date: 04-01-2025,Legit
Your account XXXX7414 is credited with ₹29592 on 10-10-2025. Avl Bal: ₹47047,Legit
Your debit card ending with 5893 has been dispatched via BlueDart.,Legit
Your debit card ending with 6717 has been dispatched via BlueDart.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
Thank you for using Paytm. ₹28232 paid to Swiggy India.,Legit
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
IRCTC booking confirmed. PNR: MZIL7WB9J3HG. Journey date: 05-10-2025,Legit
Your account XXXX7681 is credited with ₹84571 on 14-02-2025. Avl Bal: ₹34738,Legit
Your account XXXX9989 is credited with ₹34905 on 12-10-2025. Avl Bal: ₹54151,Legit
Your account XXXX7166 is credited with ₹33482 on 12-10-2025. Avl Bal: ₹79324,Legit
"Dear customer, your mobile number is updated successfully.",Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Your account XXXX3413 is credited with ₹63377 on 11-07-2025. Avl Bal: ₹39711,Legit
Congratulations! You've won a cash prize of ₹47849. Call 9584481217 to claim.,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Your account XXXX9188 is credited with ₹21189 on 07-04-2025. Avl Bal: ₹88159,Legit
Your debit card ending with 7845 has been dispatched via BlueDart.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Congratulations! You've won a cash prize of ₹17494. Call 9410242611 to claim.,Scam
Congratulations! You've won a cash prize of ₹67363. Call 9657590074 to claim.,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
